,H
474,-0.0
475,-0.0
476,-0.0
477,-0.0
478,-0.0
479,-0.0
480,-0.0
481,-0.0
482,0.28639695711595625
483,0.16866093149667025
484,-0.0
485,0.38431154412649704
486,0.16866093149667025
487,0.16866093149667025
488,0.16866093149667025
489,-0.0
490,-0.0
491,-0.0
492,-0.0
493,-0.0
494,-0.0
495,-0.0
496,0.16866093149667025
497,-0.0
498,-0.0
499,-0.0
500,0.28639695711595625
501,-0.0
502,-0.0
503,0.16866093149667025
504,-0.0
505,-0.0
506,0.16866093149667025
507,-0.0
508,-0.0
509,-0.0
510,0.28639695711595625
511,0.16866093149667025
512,0.16866093149667025
513,-0.0
514,-0.0
515,-0.0
516,0.16866093149667025
517,-0.0
518,-0.0
519,-0.0
520,-0.0
521,-0.0
522,-0.0
523,-0.0
524,-0.0
525,-0.0
526,-0.0
527,-0.0
528,-0.0
529,-0.0
530,-0.0
531,-0.0
532,-0.0
533,-0.0
534,-0.0
535,-0.0
536,-0.0
537,-0.0
538,0.16866093149667025
539,-0.0
540,-0.0
541,-0.0
542,-0.0
543,-0.0
544,-0.0
545,0.16866093149667025
546,-0.0
547,-0.0
548,-0.0
549,-0.0
550,-0.0
551,-0.0
552,-0.0
553,-0.0
554,-0.0
555,-0.0
556,-0.0
557,-0.0
558,-0.0
559,0.16866093149667025
560,-0.0
561,-0.0
562,0.38431154412649704
563,-0.0
564,-0.0
565,-0.0
566,-0.0
567,-0.0
568,-0.0
569,-0.0
570,-0.0
571,0.4689955935892812
572,-0.0
573,-0.0
574,-0.0
575,-0.0
576,-0.0
577,-0.0
578,-0.0
579,-0.0
580,-0.0
581,-0.0
582,-0.0
583,-0.0
584,-0.0
585,-0.0
586,-0.0
587,-0.0
588,-0.0
589,-0.0
590,-0.0
591,-0.0
592,-0.0
593,0.16866093149667025
594,-0.0
595,-0.0
596,-0.0
597,-0.0
598,-0.0
599,-0.0
600,-0.0
601,-0.0
602,-0.0
603,-0.0
604,-0.0
605,-0.0
606,-0.0
607,-0.0
608,0.16866093149667025
609,0.16866093149667025
610,0.16866093149667025
611,-0.0
612,-0.0
613,0.28639695711595625
614,0.16866093149667025
615,0.28639695711595625
616,-0.0
617,-0.0
618,-0.0
619,-0.0
620,-0.0
621,-0.0
622,-0.0
623,-0.0
624,-0.0
625,-0.0
626,-0.0
627,-0.0
628,0.16866093149667025
629,-0.0
630,-0.0
631,-0.0
632,0.16866093149667025
633,-0.0
634,-0.0
635,-0.0
636,-0.0
637,-0.0
638,-0.0
639,0.38431154412649704
640,0.38431154412649704
641,-0.0
642,0.28639695711595625
643,-0.0
644,0.16866093149667025
645,0.28639695711595625
646,-0.0
647,-0.0
648,-0.0
649,-0.0
650,0.4689955935892812
651,-0.0
652,-0.0
653,-0.0
654,-0.0
655,-0.0
656,-0.0
657,-0.0
658,-0.0
659,-0.0
660,-0.0
661,-0.0
662,-0.0
663,-0.0
664,-0.0
665,-0.0
666,-0.0
667,-0.0
668,-0.0
669,0.28639695711595625
670,0.28639695711595625
671,0.5435644431995964
672,0.28639695711595625
673,0.16866093149667025
674,0.16866093149667025
675,0.16866093149667025
676,0.28639695711595625
677,0.38431154412649704
678,-0.0
679,-0.0
680,-0.0
681,0.16866093149667025
682,0.16866093149667025
683,-0.0
684,0.38431154412649704
685,0.16866093149667025
686,-0.0
687,-0.0
688,-0.0
689,0.16866093149667025
690,0.28639695711595625
691,0.4689955935892812
692,0.16866093149667025
693,-0.0
694,-0.0
695,0.4689955935892812
696,0.38431154412649704
697,-0.0
698,-0.0
699,-0.0
700,0.16866093149667025
701,0.28639695711595625
702,-0.0
703,-0.0
704,-0.0
705,-0.0
706,0.16866093149667025
707,-0.0
708,-0.0
709,-0.0
710,0.16866093149667025
711,0.28639695711595625
712,0.6690158350565576
713,-0.0
714,-0.0
715,-0.0
716,-0.0
717,-0.0
718,-0.0
719,-0.0
720,-0.0
721,-0.0
722,0.28639695711595625
723,-0.0
724,0.16866093149667025
725,-0.0
726,-0.0
727,-0.0
728,0.16866093149667025
729,-0.0
730,-0.0
731,0.38431154412649704
732,-0.0
733,-0.0
734,-0.0
735,-0.0
736,-0.0
737,-0.0
738,-0.0
739,0.16866093149667025
740,0.16866093149667025
741,-0.0
742,-0.0
743,-0.0
744,-0.0
745,-0.0
746,-0.0
747,-0.0
748,-0.0
749,-0.0
750,0.28639695711595625
751,0.16866093149667025
752,0.28639695711595625
753,0.16866093149667025
754,-0.0
755,-0.0
756,-0.0
757,-0.0
758,-0.0
759,-0.0
760,-0.0
761,-0.0
762,-0.0
763,-0.0
764,0.16866093149667025
765,0.16866093149667025
766,0.38431154412649704
767,0.38431154412649704
768,0.38431154412649704
769,0.28639695711595625
770,0.16866093149667025
771,0.28639695711595625
772,0.16866093149667025
773,-0.0
774,0.16866093149667025
775,0.6098403047164004
776,-0.0
777,0.16866093149667025
778,0.6098403047164004
779,0.28639695711595625
780,-0.0
781,0.28639695711595625
782,-0.0
783,-0.0
784,-0.0
785,-0.0
786,-0.0
787,0.28639695711595625
788,0.28639695711595625
789,0.16866093149667025
790,0.16866093149667025
791,-0.0
792,-0.0
793,0.16866093149667025
794,0.4689955935892812
795,0.28639695711595625
796,0.16866093149667025
797,0.16866093149667025
798,0.16866093149667025
799,-0.0
800,-0.0
801,0.16866093149667025
802,0.16866093149667025
803,0.16866093149667025
804,0.4689955935892812
805,0.28639695711595625
806,-0.0
807,-0.0
808,-0.0
809,-0.0
810,-0.0
811,-0.0
812,-0.0
813,-0.0
814,0.38431154412649704
815,0.16866093149667025
816,-0.0
817,-0.0
818,0.4689955935892812
819,0.6098403047164004
820,0.16866093149667025
821,-0.0
822,-0.0
823,-0.0
824,-0.0
825,0.16866093149667025
826,-0.0
827,-0.0
828,-0.0
829,0.16866093149667025
830,0.16866093149667025
831,-0.0
832,-0.0
833,-0.0
834,0.4689955935892812
835,0.16866093149667025
836,0.28639695711595625
837,-0.0
838,0.4689955935892812
839,0.16866093149667025
840,0.28639695711595625
841,0.28639695711595625
842,-0.0
843,-0.0
844,-0.0
845,-0.0
846,-0.0
847,-0.0
848,-0.0
849,-0.0
850,-0.0
851,-0.0
852,-0.0
853,-0.0
854,-0.0
855,-0.0
856,-0.0
857,-0.0
858,-0.0
859,-0.0
860,-0.0
861,-0.0
862,-0.0
863,-0.0
864,-0.0
865,-0.0
866,-0.0
867,-0.0
868,0.28639695711595625
869,-0.0
870,-0.0
871,-0.0
872,0.16866093149667025
873,-0.0
874,0.16866093149667025
875,0.16866093149667025
876,-0.0
877,-0.0
878,0.38431154412649704
879,-0.0
880,-0.0
881,-0.0
882,0.5435644431995964
883,0.7219280948873623
884,0.6690158350565576
885,-0.0
886,-0.0
887,-0.0
888,-0.0
889,0.38431154412649704
890,0.16866093149667025
891,-0.0
892,-0.0
893,-0.0
894,-0.0
895,-0.0
896,0.16866093149667025
897,0.28639695711595625
898,-0.0
899,-0.0
900,-0.0
901,-0.0
902,0.16866093149667025
903,-0.0
904,-0.0
905,0.16866093149667025
906,0.16866093149667025
907,0.16866093149667025
908,-0.0
909,0.6098403047164004
910,-0.0
911,0.16866093149667025
912,-0.0
913,-0.0
914,-0.0
915,-0.0
916,-0.0
917,-0.0
918,0.28639695711595625
919,0.38431154412649704
920,0.16866093149667025
921,-0.0
922,-0.0
923,-0.0
924,-0.0
925,-0.0
926,0.16866093149667025
927,-0.0
928,-0.0
929,0.28639695711595625
930,0.16866093149667025
931,-0.0
932,-0.0
933,-0.0
934,-0.0
935,0.16866093149667025
936,-0.0
937,0.38431154412649704
938,-0.0
939,0.16866093149667025
940,-0.0
941,-0.0
942,-0.0
943,-0.0
944,-0.0
945,-0.0
946,-0.0
947,-0.0
948,-0.0
949,-0.0
950,0.4689955935892812
951,-0.0
952,-0.0
953,-0.0
954,-0.0
955,0.16866093149667025
956,-0.0
957,0.16866093149667025
958,0.7219280948873623
959,0.6098403047164004
960,0.16866093149667025
961,0.16866093149667025
962,0.16866093149667025
963,0.16866093149667025
964,-0.0
965,-0.0
966,-0.0
967,-0.0
968,-0.0
969,0.16866093149667025
970,0.16866093149667025
971,-0.0
972,-0.0
973,-0.0
974,0.16866093149667025
975,0.16866093149667025
976,-0.0
977,0.16866093149667025
978,-0.0
979,-0.0
980,-0.0
981,-0.0
982,0.16866093149667025
983,0.16866093149667025
984,-0.0
985,0.16866093149667025
986,0.16866093149667025
987,-0.0
988,0.28639695711595625
989,-0.0
990,-0.0
991,-0.0
992,-0.0
993,-0.0
994,-0.0
995,0.16866093149667025
996,-0.0
997,0.28639695711595625
998,0.16866093149667025
999,0.16866093149667025
1000,-0.0
1001,0.28639695711595625
1002,0.28639695711595625
1003,0.38431154412649704
1004,-0.0
1005,-0.0
1006,-0.0
1007,-0.0
1008,-0.0
1009,-0.0
1010,0.38431154412649704
1011,-0.0
1012,-0.0
1013,0.16866093149667025
1014,0.28639695711595625
1015,-0.0
1016,-0.0
1017,0.16866093149667025
1018,-0.0
1019,0.28639695711595625
1020,0.38431154412649704
1021,-0.0
1022,-0.0
1023,-0.0
1024,-0.0
1025,-0.0
1026,-0.0
1027,-0.0
1028,-0.0
1029,-0.0
1030,-0.0
1031,-0.0
1032,0.16866093149667025
1033,-0.0
1034,-0.0
1035,-0.0
1036,0.16866093149667025
1037,0.16866093149667025
1038,-0.0
1039,0.16866093149667025
1040,0.16866093149667025
1041,0.16866093149667025
1042,-0.0
1043,0.16866093149667025
1044,0.16866093149667025
1045,-0.0
1046,0.38431154412649704
1047,-0.0
1048,-0.0
1049,-0.0
1050,0.28639695711595625
1051,-0.0
1052,-0.0
1053,0.16866093149667025
1054,-0.0
1055,0.4689955935892812
1056,-0.0
1057,-0.0
1058,-0.0
1059,-0.0
1060,-0.0
1061,0.16866093149667025
1062,-0.0
1063,-0.0
1064,0.16866093149667025
1065,-0.0
1066,-0.0
1067,0.38431154412649704
1068,0.4689955935892812
1069,0.16866093149667025
1070,0.16866093149667025
1071,0.16866093149667025
1072,-0.0
1073,-0.0
1074,0.16866093149667025
1075,-0.0
1076,0.28639695711595625
1077,0.28639695711595625
1078,-0.0
1079,-0.0
1080,0.16866093149667025
1081,-0.0
1082,-0.0
1083,0.38431154412649704
1084,-0.0
1085,-0.0
1086,-0.0
1087,-0.0
1088,-0.0
1089,-0.0
1090,-0.0
1091,-0.0
1092,-0.0
1093,-0.0
1094,-0.0
1095,0.28639695711595625
1096,0.16866093149667025
1097,0.28639695711595625
1098,-0.0
1099,0.16866093149667025
1100,0.16866093149667025
1101,-0.0
1102,0.16866093149667025
1103,-0.0
1104,-0.0
1105,-0.0
1106,-0.0
1107,0.16866093149667025
1108,-0.0
1109,-0.0
1110,-0.0
1111,-0.0
1112,0.28639695711595625
1113,0.16866093149667025
1114,0.16866093149667025
1115,-0.0
1116,-0.0
1117,-0.0
1118,-0.0
1119,0.16866093149667025
1120,-0.0
1121,-0.0
1122,0.38431154412649704
1123,-0.0
1124,0.28639695711595625
1125,-0.0
1126,0.4689955935892812
1127,-0.0
1128,-0.0
1129,-0.0
1130,0.4689955935892812
1131,-0.0
1132,-0.0
1133,-0.0
1134,-0.0
1135,-0.0
1136,-0.0
1137,-0.0
1138,-0.0
1139,0.16866093149667025
1140,-0.0
1141,-0.0
1142,-0.0
1143,-0.0
1144,-0.0
1145,0.16866093149667025
1146,-0.0
1147,0.16866093149667025
1148,0.16866093149667025
1149,0.16866093149667025
1150,0.28639695711595625
1151,-0.0
1152,0.28639695711595625
1153,-0.0
1154,-0.0
1155,-0.0
1156,-0.0
1157,-0.0
1158,-0.0
1159,-0.0
1160,-0.0
1161,-0.0
1162,-0.0
1163,-0.0
1164,-0.0
1165,-0.0
1166,-0.0
1167,-0.0
1168,0.16866093149667025
1169,-0.0
1170,-0.0
1171,-0.0
1172,0.16866093149667025
1173,0.38431154412649704
1174,0.16866093149667025
1175,-0.0
1176,-0.0
1177,-0.0
1178,-0.0
1179,-0.0
1180,-0.0
1181,0.28639695711595625
1182,0.16866093149667025
1183,-0.0
1184,-0.0
1185,-0.0
1186,0.28639695711595625
1187,0.5435644431995964
1188,0.28639695711595625
1189,-0.0
1190,0.16866093149667025
1191,0.28639695711595625
1192,0.16866093149667025
1193,0.16866093149667025
1194,-0.0
1195,0.16866093149667025
1196,-0.0
1197,-0.0
1198,-0.0
1199,0.38431154412649704
1200,-0.0
1201,-0.0
1202,0.16866093149667025
1203,0.6098403047164004
1204,-0.0
1205,-0.0
1206,-0.0
1207,-0.0
1208,0.38431154412649704
1209,0.16866093149667025
1210,-0.0
1211,0.16866093149667025
1212,-0.0
1213,-0.0
1214,0.4689955935892812
1215,-0.0
1216,0.28639695711595625
1217,-0.0
1218,-0.0
1219,0.5435644431995964
1220,-0.0
1221,0.28639695711595625
1222,0.16866093149667025
1223,0.16866093149667025
1224,-0.0
1225,0.38431154412649704
1226,0.38431154412649704
1227,-0.0
1228,-0.0
1229,-0.0
1230,0.16866093149667025
1231,0.16866093149667025
1232,-0.0
1233,-0.0
1234,0.28639695711595625
1235,0.28639695711595625
1236,-0.0
1237,-0.0
1238,0.16866093149667025
1239,-0.0
1240,-0.0
1241,-0.0
1242,-0.0
1243,-0.0
1244,0.28639695711595625
1245,-0.0
1246,-0.0
1247,-0.0
1248,-0.0
1249,0.16866093149667025
1250,0.28639695711595625
1251,0.16866093149667025
1252,0.28639695711595625
1253,-0.0
1254,0.16866093149667025
1255,-0.0
1256,-0.0
1257,-0.0
1258,-0.0
1259,-0.0
1260,-0.0
1261,-0.0
1262,-0.0
1263,-0.0
1264,-0.0
1265,-0.0
1266,0.28639695711595625
1267,-0.0
1268,-0.0
1269,-0.0
1270,-0.0
1271,0.16866093149667025
1272,0.5435644431995964
1273,-0.0
1274,0.16866093149667025
1275,0.16866093149667025
1276,0.4689955935892812
1277,0.6690158350565576
1278,0.38431154412649704
1279,0.28639695711595625
1280,0.28639695711595625
1281,-0.0
1282,-0.0
1283,-0.0
1284,-0.0
1285,-0.0
1286,-0.0
1287,-0.0
1288,-0.0
1289,-0.0
1290,-0.0
1291,-0.0
1292,-0.0
1293,-0.0
1294,-0.0
1295,-0.0
1296,0.28639695711595625
1297,0.16866093149667025
1298,0.16866093149667025
1299,-0.0
1300,0.16866093149667025
1301,0.28639695711595625
1302,0.4689955935892812
1303,0.5435644431995964
1304,0.16866093149667025
1305,-0.0
1306,-0.0
1307,0.16866093149667025
1308,0.16866093149667025
1309,0.16866093149667025
1310,-0.0
1311,-0.0
1312,0.16866093149667025
1313,0.16866093149667025
1314,-0.0
1315,-0.0
1316,0.38431154412649704
1317,-0.0
1318,0.28639695711595625
1319,0.16866093149667025
1320,0.16866093149667025
1321,-0.0
1322,0.16866093149667025
1323,-0.0
1324,0.16866093149667025
1325,0.16866093149667025
1326,-0.0
1327,0.16866093149667025
1328,-0.0
1329,0.16866093149667025
1330,0.16866093149667025
1331,-0.0
1332,-0.0
1333,-0.0
1334,-0.0
1335,-0.0
1336,0.16866093149667025
1337,0.16866093149667025
1338,0.16866093149667025
1339,-0.0
1340,-0.0
1341,-0.0
1342,-0.0
1343,-0.0
1344,-0.0
1345,-0.0
1346,-0.0
1347,-0.0
1348,0.16866093149667025
1349,0.16866093149667025
1350,-0.0
1351,-0.0
1352,-0.0
1353,-0.0
1354,-0.0
1355,0.5435644431995964
1356,0.16866093149667025
1357,-0.0
1358,0.28639695711595625
1359,-0.0
1360,-0.0
1361,0.16866093149667025
1362,-0.0
1363,-0.0
1364,-0.0
1365,-0.0
1366,-0.0
1367,-0.0
1368,-0.0
1369,-0.0
1370,-0.0
1371,-0.0
1372,-0.0
1373,-0.0
1374,0.16866093149667025
1375,0.16866093149667025
1376,-0.0
1377,-0.0
1378,-0.0
1379,-0.0
1380,0.16866093149667025
1381,0.16866093149667025
1382,-0.0
1383,-0.0
1384,-0.0
1385,0.16866093149667025
1386,-0.0
1387,-0.0
1388,-0.0
1389,0.16866093149667025
1390,-0.0
1391,-0.0
1392,-0.0
1393,0.4689955935892812
1394,-0.0
1395,-0.0
1396,-0.0
1397,0.16866093149667025
1398,-0.0
1399,-0.0
1400,0.4689955935892812
1401,-0.0
1402,-0.0
1403,-0.0
1404,-0.0
1405,0.7219280948873623
1406,0.16866093149667025
1407,-0.0
1408,-0.0
1409,-0.0
1410,0.16866093149667025
1411,-0.0
1412,-0.0
1413,0.6690158350565576
1414,0.16866093149667025
1415,0.6098403047164004
1416,-0.0
1417,-0.0
1418,-0.0
1419,0.16866093149667025
1420,-0.0
1421,-0.0
1422,-0.0
1423,-0.0
1424,-0.0
1425,-0.0
1426,-0.0
1427,0.16866093149667025
1428,0.16866093149667025
1429,-0.0
1430,0.7219280948873623
1431,0.28639695711595625
1432,0.28639695711595625
1433,0.28639695711595625
1434,0.7219280948873623
1435,0.4689955935892812
1436,0.16866093149667025
1437,0.28639695711595625
1438,-0.0
1439,0.38431154412649704
1440,-0.0
1441,0.6098403047164004
1442,0.6098403047164004
1443,0.28639695711595625
1444,0.28639695711595625
1445,-0.0
1446,-0.0
1447,0.28639695711595625
1448,-0.0
1449,0.16866093149667025
1450,-0.0
1451,0.38431154412649704
1452,0.38431154412649704
1453,-0.0
1454,-0.0
1455,-0.0
1456,-0.0
1457,0.28639695711595625
1458,-0.0
1459,-0.0
1460,-0.0
1461,-0.0
1462,-0.0
1463,-0.0
1464,-0.0
1465,-0.0
1466,-0.0
1467,-0.0
1468,-0.0
1469,0.16866093149667025
1470,-0.0
1471,0.16866093149667025
1472,0.16866093149667025
1473,-0.0
1474,-0.0
1475,0.16866093149667025
1476,-0.0
1477,-0.0
1478,-0.0
1479,-0.0
1480,-0.0
1481,0.16866093149667025
1482,-0.0
1483,-0.0
1484,-0.0
1485,0.28639695711595625
1486,0.16866093149667025
1487,-0.0
1488,0.4689955935892812
1489,-0.0
1490,0.38431154412649704
1491,-0.0
1492,-0.0
1493,-0.0
1494,-0.0
1495,-0.0
1496,-0.0
1497,-0.0
1498,-0.0
1499,-0.0
1500,-0.0
1501,-0.0
1502,-0.0
1503,-0.0
1504,-0.0
1505,0.28639695711595625
1506,0.16866093149667025
1507,0.16866093149667025
1508,0.16866093149667025
1509,0.5435644431995964
1510,-0.0
1511,-0.0
1512,0.16866093149667025
1513,-0.0
1514,-0.0
1515,-0.0
1516,0.16866093149667025
1517,0.16866093149667025
1518,0.28639695711595625
1519,-0.0
1520,-0.0
1521,-0.0
1522,-0.0
1523,-0.0
1524,-0.0
1525,-0.0
1526,-0.0
1527,-0.0
1528,-0.0
1529,0.28639695711595625
1530,0.16866093149667025
1531,-0.0
1532,-0.0
1533,-0.0
1534,0.5435644431995964
1535,0.16866093149667025
1536,0.16866093149667025
1537,-0.0
1538,-0.0
1539,-0.0
1540,-0.0
1541,-0.0
1542,-0.0
1543,-0.0
1544,0.16866093149667025
1545,-0.0
1546,-0.0
1547,-0.0
1548,-0.0
1549,-0.0
1550,-0.0
1551,0.6098403047164004
1552,0.28639695711595625
1553,0.9097361225311661
1554,-0.0
1555,0.16866093149667025
1556,0.28639695711595625
1557,-0.0
1558,-0.0
1559,0.38431154412649704
1560,-0.0
1561,0.16866093149667025
1562,-0.0
1563,0.38431154412649704
1564,0.28639695711595625
1565,0.16866093149667025
1566,-0.0
1567,0.16866093149667025
1568,-0.0
1569,-0.0
1570,0.28639695711595625
1571,-0.0
1572,-0.0
1573,-0.0
1574,-0.0
1575,-0.0
1576,-0.0
1577,-0.0
1578,-0.0
1579,-0.0
1580,-0.0
1581,0.16866093149667025
1582,0.16866093149667025
1583,0.16866093149667025
1584,0.28639695711595625
1585,0.16866093149667025
1586,0.16866093149667025
1587,0.16866093149667025
1588,-0.0
1589,-0.0
1590,0.16866093149667025
1591,0.16866093149667025
1592,0.38431154412649704
1593,-0.0
1594,-0.0
1595,-0.0
1596,0.4689955935892812
1597,-0.0
1598,-0.0
1599,-0.0
1600,-0.0
1601,-0.0
1602,-0.0
